=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2023.03.15 14:32:33 =~=~=~=~=~=~=~=~=~=~=~=
547.00, 66.59
547.50, 66.59
548.00, 66.59
548.50, 66.18
549.00, 66.59
549.50, 66.18
550.00, 66.39
550.50, 66.59
551.00, 66.39
551.50, 66.39
552.00, 66.39
552.50, 66.59
553.00, 65.58
553.50, 66.59
554.00, 66.39
554.50, 65.39
555.00, 66.39
555.50, 65.58
556.00, 66.39
556.50, 66.18
557.00, 67.00
557.50, 66.79
558.00, 66.18
558.50, 65.58
559.00, 66.59
559.50, 66.18
560.00, 66.18
560.50, 66.39
561.00, 66.18
561.50, 66.18
562.00, 65.98
562.50, 64.80
563.00, 65.98
563.50, 66.59
564.00, 66.18
564.50, 65.98
565.00, 67.00
565.50, 65.98
566.00, 65.98
566.50, 66.18
567.00, 66.39
567.50, 65.98
568.00, 65.78
568.50, 65.58
569.00, 65.78
569.50, 65.78
570.00, 65.98
570.50, 65.78
571.00, 65.78
571.50, 67.00
572.00, 65.98
572.50, 65.78
573.00, 65.98
573.50, 65.58
574.00, 65.78
574.50, 65.58
575.00, 65.39
575.50, 65.58
576.00, 65.78
576.50, 65.78
577.00, 65.78
577.50, 65.58
578.00, 65.39
578.50, 65.58
579.00, 65.98
579.50, 65.58
580.00, 66.39
580.50, 65.58
581.00, 65.58
581.50, 65.39
582.00, 65.39
582.50, 65.39
583.00, 65.39
583.50, 65.78
584.00, 65.58
584.50, 66.18
585.00, 65.19
585.50, 65.39
586.00, 65.78
586.50, 65.19
587.00, 65.19
587.50, 64.99
588.00, 64.99
588.50, 65.58
589.00, 64.99
589.50, 65.39
590.00, 65.19
590.50, 65.19
591.00, 64.99
591.50, 65.19
592.00, 64.99
592.50, 65.19
593.00, 64.99
593.50, 65.19
594.00, 64.99
594.50, 65.58
595.00, 64.99
595.50, 65.19
596.00, 64.99
596.50, 65.39
597.00, 65.98
597.50, 65.39
598.00, 65.19
598.50, 65.19
599.00, 64.80
599.50, 65.19
600.00, 64.99
600.50, 64.99
601.00, 64.80
601.50, 64.99
602.00, 64.60
602.50, 64.80
603.00, 64.99
603.50, 64.80
604.00, 64.80
604.50, 66.39
605.00, 65.19
605.50, 64.60
606.00, 64.60
606.50, 64.99
607.00, 64.60
607.50, 64.80
608.00, 64.22
608.50, 64.41
609.00, 64.60
609.50, 64.60
610.00, 64.41
610.50, 65.58
611.00, 63.27
611.50, 64.60
612.00, 65.19
612.50, 64.41
613.00, 64.60
613.50, 64.60
614.00, 64.41
614.50, 64.22
615.00, 64.41
615.50, 64.22
616.00, 64.22
616.50, 65.58
